grf_right_y,grf_right_z,grf_left_y,grf_left_z
0.0810323953628540,-0.6945758461952209,0.0216657631099224,-0.1370811611413956
0.0679866299033165,-0.6892576813697815,0.0278318487107754,-0.1296458244323730
0.0673530921339989,-0.6870704889297485,0.0270824506878853,-0.1332989037036896
0.0641870349645615,-0.6869677305221558,0.0321598835289478,-0.1284198760986328
0.0599665977060795,-0.6848758459091187,0.0380376800894737,-0.1182156354188919
0.0600957199931145,-0.6840726137161255,0.0382953062653542,-0.1157592758536339
0.0713415890932083,-0.6933006048202515,0.0274896118789911,-0.1147429645061493
0.0692172497510910,-0.6877161860466003,0.0263222660869360,-0.1206211075186729
0.0606715530157089,-0.6892740726470947,0.0383544713258743,-0.0910649895668030
0.0655759349465370,-0.6945741176605225,0.0340837761759758,-0.0872586891055107
0.0601624622941017,-0.6949938535690308,0.0435468293726444,-0.0799394920468330
0.0675196200609207,-0.7122846841812134,0.0373888313770294,-0.0692100673913956
0.0766033306717873,-0.7473748326301575,0.0411412939429283,-0.0329684019088745
0.0718991681933403,-0.7539252638816833,0.0456851236522198,-0.0292705465108156
0.0752687677741051,-0.7734769582748413,0.0460114479064941,-0.0215189028531313
0.0759381875395775,-0.7741117477416992,0.0490904040634632,-0.0214595887809992
0.0800725519657135,-0.7757787108421326,0.0448941290378571,-0.0229342840611935
0.0782307162880898,-0.7717707753181458,0.0427861101925373,-0.0244679935276508
0.0668465644121170,-0.7511281967163086,0.0312690734863281,-0.0269562341272831
0.0488767400383949,-0.7321936488151550,0.0244339294731617,-0.0423492528498173
0.0490535572171211,-0.7267986536026001,0.0250034779310226,-0.0409575589001179
0.0468022562563419,-0.7294755578041077,0.0286007840186357,-0.0342287532985210
0.0461635217070580,-0.7300171852111816,0.0291840452700853,-0.0335713289678097
0.0471691116690636,-0.7341127991676331,0.0292248018085957,-0.0350104942917824
0.0623345375061035,-0.7446264028549194,0.0320256873965263,-0.0236739329993725
0.0506265014410019,-0.7317328453063965,0.0265555195510387,-0.0290647521615028
0.0550276897847652,-0.7453428506851196,0.0275290198624134,-0.0188903547823429
0.0590971335768700,-0.7568138241767883,0.0346608757972717,-0.0125108016654849
0.0559409037232399,-0.7501985430717468,0.0335040315985680,-0.0184319764375687
0.0547800622880459,-0.7596567869186401,0.0348398387432098,-0.0159495789557695
0.0541026145219803,-0.7637493610382080,0.0364311039447784,-0.0140590146183968
0.0623848624527454,-0.7745963335037231,0.0387936346232891,-0.0076305875554681
0.0503801368176937,-0.7687677741050720,0.0351481288671494,-0.0239425748586655
0.0487021394073963,-0.7757295966148376,0.0377795174717903,-0.0259340032935143
0.0512682907283306,-0.7789231538772583,0.0366449430584908,-0.0217376146465540
0.0585214495658875,-0.7851335406303406,0.0393700003623962,-0.0224178135395050
0.0492366328835487,-0.7693409323692322,0.0348469316959381,-0.0244628302752972
0.0465878620743752,-0.7637065052986145,0.0348779708147049,-0.0289252717047930
0.0527893677353859,-0.7712523341178894,0.0315314009785652,-0.0229780487716198
0.0525473579764366,-0.7718957662582397,0.0312708206474781,-0.0226552970707417
0.0493158400058746,-0.7761027216911316,0.0285578668117523,-0.0164018664509058
0.0395309664309025,-0.7809023857116699,0.0252395085990429,-0.0153973940759897
0.0470076128840446,-0.7841557264328003,0.0311494953930378,-0.0144966319203377
0.0470305308699608,-0.7857380509376526,0.0318139754235744,-0.0137055590748787
0.0402682647109032,-0.7852197289466858,0.0287012327462435,-0.0144024249166250
0.0339682362973690,-0.7834516167640686,0.0262994617223740,-0.0140902772545815
0.0457996875047684,-0.7817751765251160,0.0287132803350687,-0.0127478335052729
0.0241803117096424,-0.7942308187484741,0.0173807069659233,-0.0072383135557175
0.0263372883200645,-0.8037206530570984,0.0164530053734779,-0.0105023002251983
0.0212459508329630,-0.8083277940750122,0.0165383704006672,-0.0094593092799187
0.0222755484282970,-0.8029717206954956,0.0138833243399858,-0.0118893198668957
0.0073451437056065,-0.8088753223419189,0.0105063654482365,-0.0161755625158548
0.0056347120553255,-0.8142085075378418,0.0096975183114409,-0.0154646988958120
0.0089328531175852,-0.8097497820854187,0.0102158235386014,-0.0149821639060974
0.0096596814692020,-0.8152788877487183,0.0113295242190361,-0.0151162836700678
-0.0043992660939693,-0.8194223046302795,0.0098167955875397,-0.0138011127710342
-0.0090791806578636,-0.8130407929420471,0.0109034636989236,-0.0161935314536095
-0.0011289902031422,-0.8119507431983948,0.0133071523159742,-0.0126500800251961
-0.0007732883095741,-0.8199789524078369,0.0121204843744636,-0.0214843489229679
0.0001908801496029,-0.8201906085014343,0.0111986305564642,-0.0202418137341738
0.0031290538609028,-0.8180516362190247,0.0099680805578828,-0.0182654354721308
-0.0022550448775291,-0.8199133276939392,0.0116089638322592,-0.0217779856175184
-0.0037159025669098,-0.8200097680091858,0.0115385660901666,-0.0217457897961140
0.0038248989731073,-0.8158005475997925,0.0096831023693085,-0.0192943010479212
-0.0003573969006538,-0.8268318772315979,0.0107257040217519,-0.0192143023014069
0.0006240159273148,-0.8338668346405029,0.0111475773155689,-0.0204691961407661
-0.0067523233592510,-0.8314872980117798,0.0112509578466415,-0.0189170427620411
-0.0052160322666168,-0.8322274088859558,0.0112686343491077,-0.0195269808173180
-0.0040064528584480,-0.8319577574729919,0.0114607885479927,-0.0211857650429010
-0.0047195553779602,-0.8319528102874756,0.0114293508231640,-0.0212076529860497
-0.0053968280553818,-0.8318133354187012,0.0115369958803058,-0.0209426581859589
-0.0052411258220673,-0.8318786025047302,0.0113919787108898,-0.0212017875164747
-0.0079042799770832,-0.8296828269958496,0.0111188273876905,-0.0209307614713907
-0.0121033750474453,-0.8318796157836914,0.0109282992780209,-0.0205034501850605
-0.0114253535866737,-0.8320305943489075,0.0108792874962091,-0.0199341252446175
-0.0090913325548172,-0.8299120664596558,0.0111101344227791,-0.0197255834937096
-0.0169078111648560,-0.8208972811698914,0.0109223127365112,-0.0203226525336504
-0.0186333917081356,-0.8188927173614502,0.0108956089243293,-0.0214976929128170
-0.0179427042603493,-0.8123693466186523,0.0103072505444288,-0.0196036007255316
-0.0283994898200035,-0.8039711713790894,0.0097611071541905,-0.0209277477115393
-0.0281175300478935,-0.7997689247131348,0.0092202797532082,-0.0205450002104044
-0.0294777378439903,-0.8018309473991394,0.0091897342354059,-0.0221359170973301
-0.0294758118689060,-0.8015795350074768,0.0091848056763411,-0.0219269488006830
-0.0295567885041237,-0.8012085556983948,0.0092285163700581,-0.0211273711174726
-0.0325298570096493,-0.7994638085365295,0.0093145128339529,-0.0180756691843271
-0.0299914963543415,-0.8025277853012085,0.0092215873301029,-0.0223783198744059
-0.0372324772179127,-0.7966818809509277,0.0092417653650045,-0.0165246129035950
-0.0422436557710171,-0.7939403057098389,0.0093945069238544,-0.0148414764553308
-0.0441311188042164,-0.7942882776260376,0.0087331011891365,-0.0183363165706396
-0.0447220019996166,-0.7948732972145081,0.0084507735446095,-0.0200014188885689
-0.0447213463485241,-0.7948698997497559,0.0084466747939587,-0.0200128573924303
-0.0472220219671726,-0.7871375083923340,0.0059374365955591,-0.0200794152915478
-0.0471391342580318,-0.7901126146316528,0.0075157620012760,-0.0214686710387468
-0.0498208440840244,-0.7911142110824585,0.0083329146727920,-0.0220878031104803
-0.0506287701427937,-0.7908398509025574,0.0083538331091404,-0.0222967676818371
-0.0508888699114323,-0.7908087372779846,0.0083838663995266,-0.0223583746701479
-0.0509555153548717,-0.7906749844551086,0.0084369955584407,-0.0224359016865492
-0.0509211383759975,-0.7907169461250305,0.0084239775314927,-0.0224137194454670
-0.0507758893072605,-0.7907757163047791,0.0083874678239226,-0.0223409030586481
-0.0486894734203815,-0.7900289893150330,0.0082852253690362,-0.0217950046062469
-0.0480117090046406,-0.7898557186126709,0.0082731172442436,-0.0216286741197109
-0.0538228191435337,-0.7803659439086914,0.0087828794494271,-0.0175854936242104
-0.0542254410684109,-0.7799723744392395,0.0087953666225076,-0.0174014419317245
-0.0543485693633556,-0.7863364219665527,0.0091204112395644,-0.0183396283537149
-0.0543951429426670,-0.7864302396774292,0.0091429408639669,-0.0183969736099243
-0.0547675229609013,-0.7809735536575317,0.0089283743873239,-0.0184129867702723
-0.0557883866131306,-0.7719665765762329,0.0084678400307894,-0.0190313626080751
-0.0556576512753963,-0.7714527249336243,0.0084649920463562,-0.0191750898957253
-0.0567354969680309,-0.7757796049118042,0.0085404124110937,-0.0182282458990812
-0.0566699244081974,-0.7752390503883362,0.0085867242887616,-0.0184049159288406
-0.0554051510989666,-0.7683573365211487,0.0088241100311279,-0.0204167123883963
-0.0579238049685955,-0.7700119614601135,0.0102560780942440,-0.0215980727225542
-0.0582231618463993,-0.7689140439033508,0.0103945685550570,-0.0215479377657175
-0.0588247217237949,-0.7700580954551697,0.0107132242992520,-0.0220978278666735
-0.0606557317078114,-0.7683934569358826,0.0098364930599928,-0.0219804141670465
-0.0636972337961197,-0.7647289037704468,0.0076503176242113,-0.0248997155576944
-0.0658881813287735,-0.7643091678619385,0.0073709259741008,-0.0248550120741129
-0.0654384642839432,-0.7632519602775574,0.0069161872379482,-0.0239700879901648
-0.0653412491083145,-0.7630200982093811,0.0067277825437486,-0.0236651618033648
-0.0636982172727585,-0.7629251480102539,0.0061954283155501,-0.0230774804949760
-0.0613234452903271,-0.7628350257873535,0.0060307481326163,-0.0234685633331537
-0.0620210804045200,-0.7637658119201660,0.0064182728528976,-0.0241477247327566
-0.0608093477785587,-0.7635942101478577,0.0062835002318025,-0.0243549514561892
-0.0606664232909679,-0.7642527222633362,0.0065526855178177,-0.0251318607479334
-0.0616878159344196,-0.7645848989486694,0.0063222493045032,-0.0247681941837072
-0.0660881251096725,-0.7662684917449951,0.0055912872776389,-0.0240697395056486
-0.0777620673179626,-0.7752501964569092,0.0052673779428005,-0.0264535024762154
-0.0780541598796844,-0.7755052447319031,0.0052326610311866,-0.0264271050691605
-0.0776410996913910,-0.7751376032829285,0.0053240065462887,-0.0265897773206234
-0.0775333493947983,-0.7751625776290894,0.0053648040629923,-0.0266800243407488
-0.0771867483854294,-0.7755711078643799,0.0056456169113517,-0.0276234950870275
-0.0786461830139160,-0.7738374471664429,0.0055494229309261,-0.0304338894784451
-0.0853926241397858,-0.7805486917495728,0.0043234718032181,-0.0279846377670765
-0.0879683941602707,-0.7827947735786438,0.0036895079538226,-0.0264824535697699
-0.0903031975030899,-0.7845700979232788,0.0030874507501721,-0.0246826261281967
-0.0890123099088669,-0.7832490205764771,0.0034320114646107,-0.0253343228250742
-0.0978496968746185,-0.7820664644241333,0.0049726441502571,-0.0275146588683128
-0.1058931499719620,-0.7811889648437500,0.0063669886440039,-0.0295622739940882
-0.1035946160554886,-0.7787072658538818,0.0081172650679946,-0.0322115980088711
-0.1041254252195358,-0.7786284089088440,0.0076935570687056,-0.0327403731644154
-0.1072148382663727,-0.7810266017913818,0.0065042423084378,-0.0309028793126345
-0.1080653518438339,-0.7860826849937439,0.0054357820190489,-0.0288684926927090
-0.1075668334960938,-0.7871816158294678,0.0054056765511632,-0.0288537461310625
-0.1071937680244446,-0.7851592898368835,0.0069083771668375,-0.0308308154344559
-0.1062102317810059,-0.7833846211433411,0.0077132862061262,-0.0333131700754166
-0.1064139902591705,-0.7835991382598877,0.0076682292856276,-0.0331333354115486
-0.1241129189729691,-0.7854698896408081,0.0060967495664954,-0.0306352190673351
-0.1249236613512039,-0.7847582697868347,0.0057280715554953,-0.0304816346615553
-0.1240556389093399,-0.7849720716476440,0.0056635532528162,-0.0322727821767330
-0.1152087002992630,-0.7780867218971252,0.0048241820186377,-0.0511510223150253
-0.1218179613351822,-0.7820659279823303,0.0035580110270530,-0.0488000512123108
-0.1215573847293854,-0.7703866362571716,0.0050298962742090,-0.0799248665571213
-0.1210807859897614,-0.7563341856002808,0.0052377590909600,-0.1008288040757179
-0.1194950640201569,-0.7456622719764709,0.0078779468312860,-0.1160556972026825
-0.1211952716112137,-0.7492149472236633,0.0056976322084665,-0.1169814467430115
-0.1230940520763397,-0.7414842247962952,0.0058803986757994,-0.1510662287473679
-0.1160045415163040,-0.7311170697212219,0.0062302034348249,-0.1775410920381546
-0.1036890149116516,-0.7087012529373169,0.0114955557510257,-0.2088849246501923
-0.1095904558897018,-0.6942760944366455,0.0187756922096014,-0.2378880083560944
-0.1129733175039291,-0.6775768399238586,0.0205343142151833,-0.2801668643951416
-0.1089536249637604,-0.6521977782249451,0.0246271137148142,-0.3245359361171722
-0.1071024090051651,-0.6167670488357544,0.0286956969648600,-0.3835541903972626
-0.1086864918470383,-0.5912153124809265,0.0367578119039536,-0.4054402709007263
-0.1094643771648407,-0.6082905530929565,0.0333492606878281,-0.3910487294197083
-0.1079648733139038,-0.5854876041412354,0.0442288406193256,-0.4217598736286163
-0.1052152216434479,-0.5653368830680847,0.0464918129146099,-0.4485435187816620
-0.1088966578245163,-0.5774178504943848,0.0509785376489162,-0.4406705200672150
-0.1135459840297699,-0.5576086640357971,0.0636567324399948,-0.4780305922031403
-0.1119361072778702,-0.5472359657287598,0.0629893019795418,-0.4805307686328888
-0.1085649877786636,-0.5332142114639282,0.0675113052129745,-0.5073581337928772
-0.1054669022560120,-0.5140646696090698,0.0711154341697693,-0.5171121954917908
-0.1055230498313904,-0.5508765578269958,0.0611549355089664,-0.5110548138618469
-0.1180749982595444,-0.5701702237129211,0.0618869513273239,-0.4879884719848633
-0.1176865845918655,-0.5759846568107605,0.0620103739202023,-0.4874958097934723
-0.1171346753835678,-0.5531552433967590,0.0665213987231255,-0.4966407120227814
-0.1152386069297791,-0.5585922002792358,0.0616266131401062,-0.4924749732017517
-0.1062923520803452,-0.5057485699653625,0.0632502064108849,-0.4880411624908447
-0.1089976131916046,-0.4750705957412720,0.0620701983571053,-0.4821301102638245
-0.1139037758111954,-0.4403688311576843,0.0631292760372162,-0.4773139953613281
-0.0906966179609299,-0.3065151274204254,0.0905331820249557,-0.5413008332252502
-0.0773942619562149,-0.2758294939994812,0.0977949947118759,-0.5717507004737854
-0.0742774754762650,-0.2671922147274017,0.1025756821036339,-0.5808351635932922
-0.0588932074606419,-0.2433864176273346,0.1007104888558388,-0.6069852709770203
-0.0533445961773396,-0.2401274740695953,0.1044887304306030,-0.6078391671180725
-0.0510280616581440,-0.2405391931533813,0.1073416844010353,-0.6025353670120239
-0.0502905584871769,-0.2310827374458313,0.0991706401109695,-0.6047683954238892
-0.0477153174579144,-0.2312138080596924,0.1024096608161926,-0.6139935851097107
-0.0344230569899082,-0.2110106348991394,0.0986232310533524,-0.6163588166236877
-0.0361154042184353,-0.1989180147647858,0.1091035380959511,-0.6496707201004028
-0.0356400348246098,-0.1882904022932053,0.1107856482267380,-0.6605536937713623
-0.0355721823871136,-0.1871913075447083,0.1110495030879974,-0.6609987616539001
-0.0345348231494427,-0.1858281046152115,0.1111966744065285,-0.6614007949829102
-0.0325026400387287,-0.1797562390565872,0.1097727119922638,-0.6648923158645630
-0.0316911749541759,-0.1841928064823151,0.1081922948360443,-0.6687929630279541
-0.0200445279479027,-0.1789143085479736,0.1048414483666420,-0.6564545631408691
-0.0138793289661407,-0.1651509106159210,0.1009846851229668,-0.6577314734458923
-0.0122418887913227,-0.1506851166486740,0.0977630987763405,-0.6682615280151367
-0.0106014460325241,-0.1421491354703903,0.0965509861707687,-0.6758497357368469
-0.0083138532936573,-0.1396194845438004,0.0962690338492393,-0.6715975999832153
-0.0093839652836323,-0.1291830986738205,0.1031854674220085,-0.6829724311828613
-0.0082620307803154,-0.1369408667087555,0.1047637090086937,-0.6682429313659668
-0.0091301426291466,-0.1399414390325546,0.1054059118032455,-0.6666701436042786
-0.0094976909458637,-0.1430650055408478,0.1090131103992462,-0.6653944849967957
-0.0082795396447182,-0.1389790922403336,0.1101797223091125,-0.6711404323577881
-0.0076998323202133,-0.1312580704689026,0.1080982089042664,-0.6816529631614685
-0.0046217106282711,-0.1072092950344086,0.0966535881161690,-0.7087180018424988
-0.0049059242010117,-0.1073417663574219,0.0985064134001732,-0.7093525528907776
-0.0042209923267365,-0.0977537781000137,0.0957791805267334,-0.7142532467842102
0.0052155908197165,-0.0580367036163807,0.0821309462189674,-0.7287452816963196
0.0052670370787382,-0.0411792732775211,0.0759601965546608,-0.7515465617179871
0.0074305757880211,-0.0339027978479862,0.0729490667581558,-0.7624189257621765
0.0078282430768013,-0.0321908257901669,0.0679746270179749,-0.7639637589454651
0.0079586859792471,-0.0319451652467251,0.0668839663267136,-0.7636270523071289
-0.0001947581768036,-0.0302715487778187,0.0625462606549263,-0.7844883799552917
-0.0015290118753910,-0.0300187654793262,0.0595706366002560,-0.7910386323928833
-0.0004639066755772,-0.0298470370471478,0.0599078014492989,-0.7933583855628967
0.0004208944737911,-0.0289564728736877,0.0592493638396263,-0.7967169880867004
0.0000442117452621,-0.0258489623665810,0.0570463873445988,-0.7989087700843811
0.0010104067623615,-0.0116141624748707,0.0561925768852234,-0.8348025083541870
-0.0000858642160892,-0.0112180449068546,0.0570595897734165,-0.8396810293197632
0.0010388903319836,-0.0099988393485546,0.0583799853920937,-0.8472404479980469
0.0037894304841757,-0.0106140337884426,0.0507991574704647,-0.8545847535133362
0.0035755317658186,-0.0068691484630108,0.0463623255491257,-0.8520160317420959
0.0031623821705580,-0.0053296498954296,0.0453834757208824,-0.8532174229621887
0.0025707371532917,-0.0029717646539211,0.0467757992446423,-0.8646767139434814
0.0044903103262186,-0.0007768832147121,0.0464339070022106,-0.8688190579414368
0.0046515576541424,-0.0008709914982319,0.0464462712407112,-0.8682498335838318
0.0050196871161461,-0.0014472231268883,0.0474038086831570,-0.8663787245750427
0.0052916929125786,-0.0017174445092678,0.0436737574636936,-0.8695151805877686
0.0059320479631424,-0.0021860338747501,0.0423658862709999,-0.8709427118301392
0.0021866131573915,-0.0007434412837029,0.0386860407888889,-0.8623116612434387
-0.0002974681556225,-0.0031279474496841,0.0351509451866150,-0.8587298989295959
