grf_right_y,grf_right_z,grf_left_y,grf_left_z
-0.0285860825506292,-0.555180492636438,0.011691256854535,-0.0317825167627039
-0.0361511246280734,-0.539808782781172,0.00752732083234161,-0.0305670263042989
-0.0325199171229921,-0.548886801543875,0.0201058846725198,-0.0420181061982149
-0.037966728380614,-0.570916306879337,-0.00218859810821207,-0.0635319462014702
-0.039358733564535,-0.544528654472721,0.00535854019589485,-0.0624915591393182
-0.036937875677431,-0.536419200976468,0.00136811572089752,-0.0820963173094004
-0.038148304620983,-0.528188379351004,0.00553205174309091,-0.102049008201907
-0.0445635224939062,-0.521531377126554,0.0135996564666836,-0.10482451073602
-0.0449265956490696,-0.52443627967016,0.00813449754402378,-0.1410856952159
-0.0520075137444378,-0.518021220448386,-0.0064393012743539,-0.173702682390647
-0.0483763062393565,-0.511242850094724,-0.00314284339568799,-0.204412861802302
-0.0438372968580049,-0.515358260907456,0.00648625154916521,-0.243275582455082
-0.0447450987342752,-0.507853268290021,-0.00401033290956588,-0.245184664288255
-0.054852049525736,-0.532182422034525,0.0010211039968558,-0.294804873460184
-0.0452292227163512,-0.512573933237316,0.0099562550860784,-0.303132518097562
-0.0485578824797255,-0.486792328221009,0.00509827287510075,-0.300876640577005
-0.0471658772958045,-0.480255900870024,0.0164623695884106,-0.327075064947546
-0.0449871210625259,-0.475898547054616,0.0263517318540579,-0.324993153788202
-0.040569162508087,-0.472267022247236,0.00804774177042574,-0.337137825056886
-0.0476500806034552,-0.462583749349969,0.017850348262475,-0.354834638428836
-0.0411743373170756,-0.449148376771858,0.0137731680138797,-0.368367629482096
-0.0418401168650953,-0.443943825819211,0.0103032781804705,-0.357437311636777
-0.037966728380614,-0.44563822009369,0.0273060453636362,-0.374092600911534
-0.0300990592358882,-0.421792952354537,0.0232288651150409,-0.388320320374603
-0.04002443378698,-0.411625793451919,0.017937104036073,-0.381379858486761
-0.036090599214617,-0.410899171188144,0.032771204286296,-0.388667116061987
-0.0354248989921721,-0.388869665852682,0.0315567371594276,-0.386064442854046
-0.0388140841690027,-0.365751020377304,0.0322506696447078,-0.389187878110583
-0.0352433227518031,-0.372408022601754,0.0370218960820875,-0.3914426185961
-0.0341539446351637,-0.361515034691108,0.0351133827664348,-0.397168727060578
-0.0376036552254507,-0.329802256458379,0.0407520532362907,-0.36281548737883
-0.0342749954620764,-0.323991658115422,0.0469112583477348,-0.372184656113402
-0.0224129663315313,-0.320723444439929,0.0435280105844196,-0.412783629273183
-0.0254995244410802,-0.296515658824636,0.0483859927953973,-0.414170812022719
-0.0278598569147278,-0.290221174476327,0.0584488666082406,-0.416252723182064
-0.0342144700486201,-0.287558214935398,0.0515089732379183,-0.425275096229251
-0.0260441738366126,-0.250640885750022,0.0496872156958637,-0.431000067658689
-0.0250153211334296,-0.23442118550177,0.0509016828227321,-0.449391609440448
-0.0370589265043437,-0.254272410557402,0.0463039679325485,-0.456504900654462
-0.0283439808968038,-0.238536596314502,0.0529837076855808,-0.470731483082491
-0.0250153211334296,-0.225706477870954,0.0599236010559031,-0.467608047825953
-0.0251363719603422,-0.223770140593799,0.0489065274369855,-0.500572967723125
-0.0324593917095358,-0.208276269353576,0.0527234403647867,-0.522433603413764
-0.0294333590134432,-0.187578640416451,0.0509016828227321,-0.526771392093665
-0.0261046992500689,-0.189514977693606,0.0482124812482012,-0.520698487941803
-0.0262257500769815,-0.189031091688254,0.0541981748124492,-0.566328841156255
-0.0176923807098107,-0.159617961864567,0.0545451979068413,-0.570666629836156
-0.0238654969289086,-0.15925465073268,0.0509016828227321,-0.597210712859041
-0.0251363719603422,-0.161675667270933,0.0540246632652531,-0.601548501538942
-0.016905629660453,-0.148482237695498,0.0360676962760132,-0.61716908892675
-0.0118218915579944,-0.137588456529105,0.0472582814421269,-0.632610024778144
-0.0212630628014356,-0.133351677587162,0.0404918996190006,-0.654816319121126
-0.0169660757483347,-0.12838906963719,0.0503812618846479,-0.654463838258539
-0.0202342100982527,-0.110233032111784,0.0554993977129156,-0.675635430714573
-0.0144242463598927,-0.106117621299052,0.0414460994250749,-0.708768631797753
-0.0101877847202482,-0.113379877658065,0.0455232796736703,-0.715363435033253
-0.0145452971868054,-0.101881635612855,0.047431792989323,-0.734965919133254
-0.00837218096770751,-0.0848147382273644,0.0434412548108216,-0.749713263609879
-0.00994568306642283,-0.0849353131008291,0.0398846092038144,-0.760822095956573
-0.0164819517662587,-0.106844243562827,0.0368483845348914,-0.779560433425716
-0.0132138174163408,-0.0803359369571705,0.0365881172140973,-0.780595135312664
-0.0107930388548115,-0.0629060457420908,0.0378025843409657,-0.779730988681806
-0.00274376967204421,-0.0648427003215441,0.0443955683203999,-0.811477007015451
-0.00510407041546197,-0.0636322713779921,0.0333784947014823,-0.79534247978929
-0.00189647734411529,-0.0408765404066285,0.0430943454199335,-0.813387225883664
0.000584866293657669,-0.0508019149577203,0.0393640745622262,-0.820505065237841
0.00772630186992475,-0.051043937285971,0.0378893401145637,-0.844451023192947
0.0025820462865673,-0.0324036171273393,0.0428340780991394,-0.87046638492195
0.00288464955617656,-0.0320404646466013,0.0467377468005387,-0.838197330469628
-0.0106719880278988,-0.0314352898376127,0.0430075896463355,-0.858675331550894
0.00209788264170398,-0.033008791936328,0.0409255647834867,-0.858675331550894
0.0106918170851185,-0.0271988281979681,0.0437882779052137,-0.867692019422878
0.000117162705533778,-0.00106834930435975,0.0363278498933032,-0.864053507292948
0.00131111572723139,0.0140761721051146,0.038583386303348,-0.860403624812611
0.00712109533070622,-0.0250200719646894,0.0381496074353578,-0.873070195164932
0.000117162705533778,-0.00106834930435975,0.0306891794234473,-0.871512457159305
0.00609224262752324,-0.0202994863429688,0.0292144449757848,-0.873240750421022
0.0110549695658565,-0.00892162085728703,0.0372821634028815,-0.878800851769573
-0.00740385367798086,-0.0092847336752377,0.0279132220753184,-0.884520138023807
0.000117162705533778,-0.00106834930435975,0.0342459387339585,-0.881052181149967
0.000117162705533778,-0.00106834930435975,0.0348531154456407,-0.863701026430361
-0.00365157948087199,-0.00637975973861521,0.0301687584853632,-0.887817539641557
0.00814990837110188,0.00983978979104464,0.0316434929330257,-0.883303510530362
0.000117162705533778,-0.00106834930435975,0.0302555142589612,-0.887476429129376
0.000117162705533778,-0.00106834930435975,0.0325109369655019,-0.891114941259306
0.00197683974734878,0.0160129060101425,0.038583386303348,-0.88625980163593
-0.0110955865965185,-0.0230834173852361,0.0387568978505441,-0.887123948266789
0.00100851245762213,-0.0170313519930509,0.0293879565229809,-0.885566210261162
0.000117162705533778,-0.00106834930435975,0.0284337567169066,-0.895799525626592
-0.0137585461374478,-0.00286956339765927,0.0227083304734527,-0.92269040433686
0.00409506263461361,0.00487707871782633,0.0194118384837355,-0.909330242609771
0.000117162705533778,-0.00106834930435975,0.0188914175456514,-0.895799525626592
0.000117162705533778,-0.00106834930435975,0.0130792355285995,-0.901007146112555
0.00445818338512174,0.0104449646000333,0.0189781733192494,-0.911763497596663
-0.00395418275048125,-0.00565351030504149,0.0133395028493936,-0.892502124008843
0.00881568791912153,0.0128658224871373,0.00744056505874357,-0.887646984385466
0.000117162705533778,-0.00106834930435975,0.00986949931248037,-0.894071232364875
0.000117162705533778,-0.00106834930435975,0.00388380574823235,-0.891979087890165
0.00367141647064915,0.0131078448153879,0.0102165224068725,-0.896322561745269
-0.00752489657233606,0.00269833041710517,0.0169829042299987,-0.859539478181752
0.000117162705533778,-0.00106834930435975,0.00362353842743826,-0.892161013496662
0.000117162705533778,-0.00106834930435975,0.011778012628133,-0.888170020504144
-0.000686064265678244,0.00524019946833446,0.00345002688024219,-0.887646984385466
0.00609224262752324,0.0122605683525739,0.00657300732276325,-0.879141962281754
