grf_right_y,grf_right_z,grf_left_y,grf_left_z
-0.00729444400927301,-0.125642265414395,-0.0410459307435938,-0.799790533645628
-0.005967725286735,-0.144614270110556,-0.0533881175589761,-0.822565466619991
0.00232425803434998,-0.155759236022353,-0.0483421855641028,-0.812609812495455
0.00544204877126983,-0.183752941943417,-0.0442507951443265,-0.812609812495455
0.00391632397930663,-0.207766178684875,-0.0574113136695953,-0.791198765704236
-0.00304894931401793,-0.209756413274678,-0.0445917666901125,-0.789017084070517
0.0100192492314922,-0.245843218174289,-0.0482057969457884,-0.773742631337927
-0.000329175063337245,-0.246506629704223,-0.046091952115019,-0.770196169755544
0.00842716589698035,-0.297718000217479,-0.0554337680805883,-0.745375407506465
-0.00994787275957144,-0.294799163381319,-0.0439099129750924,-0.741420495081555
0.00451334218758218,-0.304218215941975,-0.0524334866073272,-0.721510080598003
0.00696777356323302,-0.330885968280929,-0.0390002802219816,-0.694097398341638
0.0110806207316115,-0.35251074961907,-0.0699580834124492,-0.686596918099866
0.00776380653571134,-0.325711706138543,-0.0506606133223439,-0.677050608583377
0.0112796441905919,-0.351316956656292,-0.0429552820234436,-0.659594474217068
0.0124736110489223,-0.351316956656292,-0.0488194563516513,-0.656184758759208
0.00809548621634585,-0.35542958645523,-0.0487512620424941,-0.623454171660309
0.0104835503546705,-0.380372294920803,-0.0390684745311388,-0.611043343653009
0.0117439453137702,-0.367635315232715,-0.0533881175589761,-0.587178016744547
0.00557472238247914,-0.369625549822519,-0.0431597755743632,-0.570130333220765
0.020500281926699,-0.405447164005707,-0.0460237578058618,-0.547627998729927
0.0110142795786181,-0.377586488181733,-0.0521607093706984,-0.534536121396576
0.0147953775081414,-0.39576205125087,-0.0456827862600758,-0.507942128356305
0.0224240014679574,-0.364451287680133,-0.0383866208161187,-0.508896669931402
-0.00391131474471212,-0.403324768796572,-0.0459555634967046,-0.468256257982683
0.0189082681504079,-0.422296773492734,-0.045410009023447,-0.463892000949726
0.0241487844980113,-0.420438699522262,-0.043773524356778,-0.472756367374643
0.0225566837739443,-0.394435228191001,-0.0575477022879097,-0.417660191909428
0.0268021697744218,-0.45055567013022,-0.0388638916036672,-0.413159188751949
0.0289249127746605,-0.441666999002408,-0.0459555634967046,-0.410568162510183
0.0228883895389116,-0.465680235743865,-0.0484785741824173,-0.334469391096277
0.0271338755393891,-0.480406580543998,-0.0376364834153895,-0.371700981352655
0.0285932939574692,-0.502562612792742,-0.0437053300476208,-0.361335982620072
0.0268021697744218,-0.501103629113541,-0.0450691268542129,-0.337742360429615
0.0225566837739443,-0.519412222279769,-0.0311585603047669,-0.329287338612745
0.0295883243045951,-0.543160268304804,-0.0462965350424907,-0.312103802729961
0.0318437496108207,-0.545017472797517,-0.0400912997919449,-0.306785004121907
0.0345634760402247,-0.556692820142158,-0.0260444340007364,-0.279509067990065
0.03661987788747,-0.581370337891308,-0.0418642624534803,-0.272963129323389
0.0307823781107013,-0.586013349123091,-0.0322495798747302,-0.267234986107288
0.0322417095810056,-0.601270944833827,-0.0236578119333382,-0.203956387308728
0.0319764319168076,-0.629131620657801,-0.0401594941011021,-0.226731320283091
0.0287923174164495,-0.64346061412218,-0.0218166549626457,-0.218275404700702
0.0337011279990857,-0.655798503518996,-0.0187481791802274,-0.212820753733645
0.03144570269286,-0.672781143103113,-0.0234532290058666,-0.21759346160913
0.0272002166923825,-0.693610352291988,-0.00988363400220657,-0.179135625059649
0.0327724388049532,-0.71258235698815,-0.00681513140682269,-0.173952678810598
0.0263378686512435,-0.725053276482057,-0.0137022471853541,-0.159632767653104
0.0181121743144864,-0.730625759437955,0.00457241551925554,-0.152677484378381
0.0322417095810056,-0.770560003420082,-0.00749701193480836,-0.134676153045023
0.0243478079569917,-0.764191948314918,-0.000678126216054938,-0.125947638979109
0.032308050733999,-0.767906357300344,0.00600438875969447,-0.114901590920473
0.0407327685297364,-0.777591470055181,-0.00279197998447953,-0.107672815396705
0.0234853729680768,-0.791257051989626,0.00893651167441913,-0.091444714854538
0.0311139969278927,-0.823893769142473,0.0241426449706793,-0.0583045150179359
0.0276646047633367,-0.835967337300626,-0.0117247015963471,-0.07221499219083
0.0273328989983694,-0.829864472911884,0.0199831496182977,-0.0712603612391811
0.0355585063873506,-0.852683916690562,0.0235288961882645,-0.0569407182113438
0.0276646047633367,-0.858918941698637,0.0128232834161031,-0.0742607320889942
0.0313793615398665,-0.876032002946568,0.0279611687772749,-0.0600773883029193
0.0364872825292589,-0.849632049757312,0.0204604204058462,-0.0528494171681194
0.0268685109274152,-0.873649633887563,0.0178692154109764,-0.0345747723388202
0.0381456374585435,-0.883596459447787,0.0278248695355124,-0.0416663548553056
0.0222914061097464,-0.871519413378599,0.0202558374783746,-0.0435757061351554
0.0210973523036401,-0.896203886949819,0.0212786627391807,-0.0265284694941339
0.0295219831516016,-0.895403967411759,0.0120732353919258,-0.0183457780311331
0.0188419269974144,-0.870328228849096,0.00989119625199921,-0.0263920808758195
0.024679426774183,-0.900316516748758,0.0173919446234279,-0.0208005944076885
0.020500281926699,-0.883996419216817,0.0111867093728821,-0.0385296847637302
0.0147953775081414,-0.885318025410134,0.000354003143811792,0.0032041599218554
0.0219597003447791,-0.889961036641917,0.0154826827201301,-0.00893576775640666
0.0147953775081414,-0.890491418074761,0.00702722295815576,-0.0175275356977986
0.0167855251501691,-0.888109049015756,0.000354003143811792,0.0032041599218554
0.0163874782322084,-0.873649633887563,0.000354003143811792,0.0032041599218554
0.0125399522019158,-0.895273545747945,0.000354003143811792,0.0032041599218554
0.0135349825490417,-0.879483829648848,0.000354003143811792,0.0032041599218554
0.0133360460378372,-0.879614251312662,0.0053224992940536,-0.0109814182780188
0.00564105484069501,-0.862235999348309,0.000354003143811792,0.0032041599218554
0.00743212685507684,-0.873910477215191,0.000354003143811792,0.0032041599218554
0.00743212685507684,-0.882535696582099,0.00614075950269848,-0.0137089225146511
0.00584006091012019,-0.881605355380225,0.000354003143811792,0.0032041599218554
0.0152597655790956,-0.861307397101953,-0.00190552546667745,-0.00238959671069568
