grf_right_y,grf_right_z,grf_left_y,grf_left_z
-0.0571744965116042,-0.830463914393804,-0.0190483461521865,-0.105124740418999
-0.0594191459884146,-0.821372631655206,0.00136484464061598,-0.0923314655799247
-0.0586335149938276,-0.813517057250011,-0.0099263941666914,-0.116360046923728
-0.0567816442372769,-0.815650125206478,-0.000136943515983233,-0.12247891834636
-0.0572866664644874,-0.806558842467881,0.0077056955664966,-0.120031515586229
-0.0603170204899523,-0.796908548816554,2.9921364354229e-05,-0.133269507638196
-0.0581284927666172,-0.798254588251152,0.00792819998186505,-0.145505792394238
-0.0617199907727678,-0.799490296584554,0.01432469159248,-0.139943911054638
-0.0658165110061289,-0.784786838498425,0.00981934170357459,-0.147174575509501
-0.0582406627195004,-0.742250521283775,0.0181069750358991,-0.161080372425418
-0.0704181270207679,-0.766265924310894,0.014825326527059,-0.160968828599889
-0.0603170204899523,-0.7596460582391,0.000586138239439929,-0.159967850348576
-0.0582406627195004,-0.746288639587569,0.014825326527059,-0.183106268221983
-0.0613271384984406,-0.750554775500503,0.016994525863518,-0.205466066450522
-0.0596997547557912,-0.748988073863512,0.0164939638334001,-0.182883909615537
-0.0569500094977029,-0.725302928599307,0.0174395346942549,-0.219371863366439
-0.0630106439945653,-0.727772138644087,0.0248928493734088,-0.206133871314472
-0.0611587732380146,-0.726313561486268,0.0191637981044381,-0.229049930581433
-0.0634596180223678,-0.70397886890071,0.0274514314367626,-0.231608148122481
-0.0690713520454951,-0.696234361137385,0.0241140839196193,-0.236392138861825
-0.0593630242349393,-0.70150965885593,0.0252821591958425,-0.24039678091169
-0.0594752677418899,-0.677715653571879,0.0303993962270111,-0.271989929142331
-0.0577917622457652,-0.673226648834528,0.0302881440193269,-0.290567443927452
-0.0612148949914899,-0.652799948758995,0.0317342769102996,-0.274993592940883
-0.0625617435208302,-0.66660457614071,0.0375745803869545,-0.307365360816392
-0.0625617435208302,-0.648647086109956,0.0313449670878659,-0.291679966004294
-0.0638523967426276,-0.651789315872035,0.0387425827587166,-0.315819362129015
-0.0664898984937653,-0.646963433505697,0.0468077845801338,-0.331282398334666
-0.0639085184961029,-0.62911774565749,0.0428586228251884,-0.329057354180981
-0.06469414949069,-0.624628740920139,0.0422468085873863,-0.337734443144662
-0.0668827507680925,-0.625751175989645,0.0502563114005002,-0.346633890714788
-0.0642452490169549,-0.613629465671515,0.0489769839165928,-0.333841344920325
