grf_right_y,grf_right_z,grf_left_y,grf_left_z
0.00118418271173955,-0.00470035687903373,-0.0119801154325562,-0.873202838582248
0.00118418271173955,-0.00470035687903373,0.00109918116109688,-0.882878229368043
0.00118418271173955,-0.00470035687903373,-0.00803841523952746,-0.889512447564613
0.00908068710752558,-0.0436597627523815,-0.0144884722357525,-0.818919669161462
0.00118418271173955,-0.00470035687903373,0.00172630852332807,-0.874635360033543
0.00118418271173955,-0.00470035687903373,-0.0169072494803265,-0.881809709269126
0.00118418271173955,-0.00470035687903373,-0.013682220982214,-0.85098701410807
0.00118418271173955,-0.00470035687903373,-0.000334173970714664,-0.865147840913492
0.00118418271173955,-0.00470035687903373,-0.0176239211752427,-0.85475618940205
0.00118418271173955,-0.00470035687903373,-0.00660506010771591,-0.84812197120548
0.00118418271173955,-0.00470035687903373,-0.0210281205325791,-0.851527145147082
0.00118418271173955,-0.00470035687903373,-0.0217447922274953,-0.843460405499218
0.00118418271173955,-0.00470035687903373,-0.00830716565737365,-0.844716797263878
0.00118418271173955,-0.00470035687903373,-0.0094717586293599,-0.840959363949006
0.00118418271173955,-0.00470035687903373,-0.0184301724287813,-0.84274414477357
0.00118418271173955,-0.00470035687903373,-0.00705298138478594,-0.84274414477357
0.00118418271173955,-0.00470035687903373,-0.0109946897972001,-0.844364537890609
0.00118418271173955,-0.00470035687903373,-0.0164593282032565,-0.837554190007403
0.00118418271173955,-0.00470035687903373,-0.0130551288459201,-0.850810884421435
0.00118418271173955,-0.00470035687903373,-0.0130551288459201,-0.850094623695788
0.00118418271173955,-0.00470035687903373,-0.0295385895709722,-0.838446580419685
0.00118418271173955,-0.00470035687903373,-0.0120696949911786,-0.823041103828712
-0.00747270351797191,-0.0333361372734778,-0.022103133945943,-0.781474497782944
0.00118418271173955,-0.00470035687903373,-0.015473894348515,-0.835933796890365
0.00118418271173955,-0.00470035687903373,-0.01009884724306,-0.833785014713423
0.00118418271173955,-0.00470035687903373,-0.0655514743377772,-0.828054928908244
0.00118418271173955,-0.00470035687903373,-0.0333907806572533,-0.834689147104814
0.00118418271173955,-0.00470035687903373,-0.0227302378242159,-0.828231058594878
0.00118418271173955,-0.00470035687903373,-0.0255969246038808,-0.824473625280007
0.00118418271173955,-0.00470035687903373,-0.0220135426453415,-0.84274414477357
0.00118418271173955,-0.00470035687903373,-0.021655212668873,-0.833256625653519
0.00118418271173955,-0.00470035687903373,-0.0303449112763855,-0.831636232536481
0.00118418271173955,-0.00470035687903373,-0.0160114069261864,-0.843284275812583
0.00118418271173955,-0.00470035687903373,-0.0393929281183875,-0.833785014713423
-0.00907465545864812,0.0291396384634427,-0.0428866365824715,-0.836297798242743
0.00118418271173955,-0.00470035687903373,-0.029090750487756,-0.829851451711917
0.00118418271173955,-0.00470035687903373,-0.0438721408890877,-0.837906449380673
0.00118418271173955,-0.00470035687903373,-0.0307031590590003,-0.83987910187098
-0.0319468150413223,0.00600043245407439,-0.0232676682080337,-0.862458927697537
-0.0161944237161264,0.00689040057001374,-0.0358095109339108,-0.846689449754185
0.00118418271173955,-0.00470035687903373,-0.0392137455171845,-0.853323667950755
0.00118418271173955,-0.00470035687903373,-0.0456637320615349,-0.862635057384172
0.00118418271173955,-0.00470035687903373,-0.0280156548805383,-0.849730622343409
0.00118418271173955,-0.00470035687903373,-0.0427074539812686,-0.857433360638896
0.00118418271173955,-0.00470035687903373,-0.0413637018920376,-0.864243708522101
-0.0107655412200169,-0.00396719994596277,-0.0581159834868106,-0.85098701410807
0.00118418271173955,-0.00470035687903373,-0.039124154216583,-0.867296623090434
-8.59821536533773e-05,-0.0372519549896767,-0.0496951057490189,-0.844364537890609
-0.0117445831364296,-0.0409898817345269,-0.052024244725075,-0.8588776240693
0.00118418271173955,-0.00470035687903373,-0.0529200403112986,-0.871418057757684
0.00118418271173955,-0.00470035687903373,-0.0513971056208647,-0.877148143562863
0.00118418271173955,-0.00470035687903373,-0.0872308077864667,-0.870161665993024
0.00118418271173955,-0.00470035687903373,-0.0668056351264067,-0.884498622485081
-0.00551478299489072,0.00742434177863948,-0.0618784658526991,-0.884674752171716
0.00118418271173955,-0.00470035687903373,-0.049515923147816,-0.885027011544985
0.00118418271173955,-0.00470035687903373,-0.0386761977135757,-0.898283705959016
-0.0114775717046807,-0.012510890359486,-0.0604451224628667,-0.895242533369792
0.00118418271173955,-0.00470035687903373,-0.0612514441682799,-0.907242836019163
0.00118418271173955,-0.00470035687903373,-0.0614306267694829,-0.90384940405667
-0.00720571541618645,-0.0174947421376989,-0.0628639701593153,-0.890768839329273
0.00118418271173955,-0.00470035687903373,-0.0626847875581124,-0.913877054215734
0.00118418271173955,-0.00470035687903373,-0.071105665295904,-0.888079926113318
0.00118418271173955,-0.00470035687903373,-0.060893078965874,-0.905458055194599
0.00118418271173955,-0.00470035687903373,-0.0587431225910209,-0.902769141978644
0.00118418271173955,-0.00470035687903373,-0.0703890523108834,-0.905458055194599
0.00118418271173955,-0.00470035687903373,-0.0459325059633394,-0.911188140999779
0.00118418271173955,-0.00470035687903373,-0.0567722313975797,-0.916389837745054
-0.00676073135821677,-0.0205206383978853,-0.0698515045072745,-0.889688577251248
0.00118418271173955,-0.00470035687903373,-0.0573096617813974,-0.905094053842221
0.00118418271173955,-0.00470035687903373,-0.0648347439329655,-0.919078750961009
-0.00907465545864812,-0.00806104977978927,-0.0728077825875409,-0.913700924529099
0.00118418271173955,-0.00470035687903373,-0.0414532931926391,-0.907782967058176
0.00118418271173955,-0.00470035687903373,-0.0731661477899468,-0.908863229136202
-0.00275588650147143,-0.0105529581714231,-0.0592805529748386,-0.922660054589246
-0.00311186674885813,0.0129422280853319,-0.0604451224628667,-0.908863229136202
-0.0103206038219742,0.00137260758317515,-0.0738827607749674,-0.892377490467202
0.00118418271173955,-0.00470035687903373,-0.0487096014424028,-0.894702402330779
0.00118418271173955,-0.00470035687903373,-0.0695827306054701,-0.847945841518845
0.0104156392814346,-0.0417017955693734,-0.0844537123074033,-0.853675927324025
0.0134415122116576,-0.00521315414177969,-0.0627743788587138,-0.89847157762476
-0.0124564969712761,-0.0146468068387514,-0.0729869651887438,-0.892013489114824
0.00118418271173955,-0.00470035687903373,-0.0627743788587138,-0.876431882837216
0.00118418271173955,-0.00470035687903373,-0.0758536519684087,-0.896498925134452
-0.00542577918430775,-0.0139348346789963,-0.0679702046144348,-0.885027011544985
-0.00498079512633807,-0.0417017955693734,-0.0577576182844047,-0.852783536911743
-0.0148594832071991,-0.0372519549896767,-0.0728973738881424,-0.855472450127698
0.00118418271173955,-0.00470035687903373,-0.0714640304983099,-0.893269880879484
-0.0179743832779685,-0.0037892063227749,-0.0603555311622652,-0.87821666366178
-0.0205552604852402,-0.0541613958524512,-0.0689557089210509,-0.874459230346908
-0.0194872147582445,-0.0299542257709594,-0.0728973738881424,-0.871418057757684
-0.0233141453136777,-0.0484656185744102,-0.0625951962575109,-0.869081403914998
-0.0164614351478753,-0.0744526315679269,-0.0745098998791777,-0.875539492424934
-0.0139694451013694,-0.0568312768703058,-0.0565930487963767,-0.860122273854851
-0.0152153817997137,-0.0911840648095355,-0.0657306569389802,-0.869985536306389
-0.0121004817289442,-0.0922519938867139,-0.069941095807876,-0.861554795306146
-0.00978662761840325,-0.112187214359858,-0.101653832985393,-0.857257230952262
-0.0215341857518356,-0.141021999342578,-0.0798849082361016,-0.868189013502716
-0.00898565164806515,-0.138708833465959,-0.0721806434833306,-0.845080798616256
-0.0223352200470823,-0.175908460195853,-0.0838266906229841,-0.848662102244493
-0.00960863166221904,-0.177867010627948,-0.0771974040576397,-0.846325448401807
-0.0160164160949604,-0.20118414260361,-0.0895600641823139,-0.835217536164718
-0.00845167544449423,-0.22396701841614,-0.0929641813457965,-0.831096101497468
0.00988165141288196,-0.196733952074461,-0.101205993902176,-0.801541540080181
-0.0204662566746572,-0.243723997968483,-0.0849912601110122,-0.81013666878795
0.0129074893481598,-0.231798887148172,-0.0788995213492765,-0.792406280333399
0.00196094684600347,-0.249420008546159,-0.0924267509619787,-0.781474497782944
0.00730075087564688,-0.300148681083934,-0.090545451069139,-0.777353063115695
0.0247440629571568,-0.26632956605875,-0.0806016386409134,-0.760327193407683
0.0074787468318311,-0.29641005444018,-0.0985184897237144,-0.749759412209606
0.0336437441165503,-0.277008856830534,-0.0711952565965055,-0.726287195970767
0.0197603161637795,-0.275585729059745,-0.110074828142975,-0.725747064931755
0.0290160125655049,-0.309582151807191,-0.0847224862092077,-0.702814979731929
0.0314188821516106,-0.283773379734475,-0.0839161645037945,-0.690274546043545
0.0198493199743625,-0.354970595709988,-0.090366268467936,-0.657843199744559
0.0399625480686722,-0.308692113701361,-0.0849016688104107,-0.643694114918245
0.0259011124947354,-0.299435950700367,-0.0891121076793065,-0.624695592719926
0.0386276075597449,-0.292851068515034,-0.0810494777241296,-0.612337159707731
0.0400515518792552,-0.285909237888831,-0.0959204594260628,-0.586536509011582
0.0315078859621935,-0.322931556896464,-0.0727181912869394,-0.570231596820861
0.0409414733352676,-0.268288116490845,-0.08803712949188,-0.574353031488111
0.0300839416426833,-0.393951465149715,-0.0766598562540309,-0.47168938554462
0.0279479668385092,-0.357283761586607,-0.0733453303911497,-0.504118383447784
0.0354237036783925,-0.33503514193721,-0.0868724425840608,-0.487098384729326
0.0380935846962471,-0.343044318391504,-0.0661784960221964,-0.474197472282297
0.0461033443996281,-0.33503514193721,-0.0796161343342972,-0.45538564755181
0.0419205152516803,-0.380423585840007,-0.0697619132066731,-0.437468561629427
0.04049657093217,-0.404808063643761,-0.0714640304983099,-0.412205693576469
0.0528670507548476,-0.419047506838864,-0.0785411561468706,-0.387122477803879
0.0359577265418903,-0.460520016375645,-0.0678806133138333,-0.368487956957938
0.0457473291572962,-0.43880565288938,-0.0657306569389802,-0.344838436834554
0.0454803177255473,-0.469776179376639,-0.0501429448322352,-0.332296828948259
