grf_right_y,grf_right_z,grf_left_y,grf_left_z
-0.0292085857100523,-0.816529985055924,0.0116754538561896,-0.0236056639570645
-0.0220920453739245,-0.821867617027824,0.0109695301244418,-0.0300607680434401
-0.0368195047744513,-0.820483978448701,0.029527260346631,-0.0199742547976801
-0.0322728010352802,-0.808226858039441,-0.0204979191473139,-0.0125118213412822
-0.0246618819708812,-0.819495480100507,0.0136926243098862,-0.0232024678181448
-0.032470371150745,-0.811982633545883,0.0301323189459213,-0.00928360832081748
-0.042947676316559,-0.810797212853094,0.00098467518387161,-0.00282850423444176
-0.0436396251602949,-0.821867617027824,0.00612840035284309,-0.0219915574468321
-0.0317785518611831,-0.819099044327836,0.0066325938196757,-0.00888041218189783
-0.0530295821430953,-0.812377773776812,-2.39232625222436e-05,-0.00141665677094614
-0.0419593075225389,-0.843216849373686,-0.0199936331436625,-0.000207068354187211
-0.0354357366411535,-0.832938021202555,0.0066325938196757,-0.0104945186921302
-0.0421570071921777,-0.790830323544616,-0.00284792223906091,-0.00424167365249126
-0.0363252556003542,-0.832938021202555,0.00723778461442131,-0.00867947508971495
-0.0349414874670564,-0.828785809923443,-0.00173849831884607,-0.0129150174802018
-0.030790183067163,-0.8143547704732,-0.00113336040228262,0.00342434080519712
-0.0520410837949012,-0.844798705839145,0.0133900289125134,0.00100384201712552
-0.0449245434587733,-0.824831816530666,-0.0300794060948724,-0.00645991339382617
-0.0281213670812128,-0.820680900793295,-0.00133506422810674,0.00705442801002772
-0.0434419254906561,-0.845392063956409,0.0193406751411457,0.016938682209051
-0.0448256936239539,-0.841042930332703,-0.00173849831884607,-0.00262756714225888
-0.0354357366411535,-0.828192451806178,-0.00183935023175813,-0.0207819690300731
-0.0382032729077491,-0.848356263459251,0.00431296016406166,0.00624803573218843
-0.0590589038503836,-0.855869110013875,0.00542234442563988,-4.80930745052511e-06
-0.0394881912062275,-0.834123441895344,0.010666934727069,-0.0155377753150102
-0.0328657704900227,-0.833333161433484,-0.00436078025001507,0.00181023429496474
-0.0418604576877195,-0.871090429925977,-0.00204106727712779,0.0215787426930114
-0.0297028348841494,-0.829972526157972,-0.000629074398631232,-0.0137214097580411
-0.0304936335627048,-0.831356164737096,0.00118640544878681,0.029243435196146
-0.0375113240640132,-0.856659390475734,0.000480362741129144,-0.00282850423444176
-0.0519423635142558,-0.832146445198955,0.00501888389580948,-0.0131159545723848
-0.0384998224122074,-0.841042930332703,0.00189232918053463,-0.00625765434708941
-0.0306913332323436,-0.827203953457984,0.00189232918053463,-0.0123095622945455
-0.0309877531826278,-0.816331767169589,0.000177780563301881,-0.0108977148310499
-0.0387963719166656,-0.853298755200222,0.000177780563301881,-0.0010134606320265
